,title,price,link
32,Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82H801L7IN | 82H802FJIN | 82H802...,"₹37,890",/lenovo-ideapad-3-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-82h801l7in-82h802fjin-82h802l3in-82h801lhin-thin-light-laptop/p/itm0e009f57a591b?pid=COMG9VHHG6Q3RRJX&lid=LSTCOMG9VHHG6Q3RRJXQHPK6Q&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_33&otracker=search&fm=organic&iid=511911f2-a55d-48ff-9a17-cd6c3bd9d28b.COMG9VHHG6Q3RRJX.SEARCH&ppt=None&ppn=None&ssid=rh9d1qwmz40000001665210918609&qH=c06ea84a1e3dc3c6
33,ASUS VivoBook 14 (2022) Ryzen 7 Quad Core AMD R7-3700U - (16 GB/512 GB SSD/Windows 11 Home) M415DA-EB5...,"₹42,890",/asus-vivobook-14-2022-ryzen-7-quad-core-amd-r7-3700u-16-gb-512-gb-ssd-windows-11-home-m415da-eb512ws-thin-light-laptop/p/itm111b016e68725?pid=COMGCG2GDC5RZZNX&lid=LSTCOMGCG2GDC5RZZNXYTRZ0J&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_34&otracker=search&fm=organic&iid=511911f2-a55d-48ff-9a17-cd6c3bd9d28b.COMGCG2GDC5RZZNX.SEARCH&ppt=None&ppn=None&ssid=rh9d1qwmz40000001665210918609&qH=c06ea84a1e3dc3c6
34,RedmiBook Pro Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) Thin and Light Laptop,"₹39,890",/redmibook-pro-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-thin-light-laptop/p/itm436427e982703?pid=COMG4Z359A4Z3MFG&lid=LSTCOMG4Z359A4Z3MFGOJQLGB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_35&otracker=search&fm=organic&iid=511911f2-a55d-48ff-9a17-cd6c3bd9d28b.COMG4Z359A4Z3MFG.SEARCH&ppt=None&ppn=None&ssid=rh9d1qwmz40000001665210918609&qH=c06ea84a1e3dc3c6
35,Lenovo IdeaPad 3 Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) 81WQ00MQIN|81WQ00NXIN Laptop,"₹27,390",/lenovo-ideapad-3-celeron-dual-core-8-gb-256-gb-ssd-windows-11-home-81wq00mqin-81wq00nxin-laptop/p/itm2560cd9192f02?pid=COMGDMXVJJB2HGMY&lid=LSTCOMGDMXVJJB2HGMYFKWK3S&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_36&otracker=search&fm=organic&iid=511911f2-a55d-48ff-9a17-cd6c3bd9d28b.COMGDMXVJJB2HGMY.SEARCH&ppt=None&ppn=None&ssid=rh9d1qwmz40000001665210918609&qH=c06ea84a1e3dc3c6
36,Lenovo IdeaPad 1 Celeron Dual Core - (4 GB/256 GB SSD/Windows 11 Home) 11IGL05 Thin and Light Laptop,"₹21,890",/lenovo-ideapad-1-celeron-dual-core-4-gb-256-gb-ssd-windows-11-home-11igl05-thin-light-laptop/p/itm56e1f06112b0d?pid=COMGCFNZASDRTZAU&lid=LSTCOMGCFNZASDRTZAURTHFHX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_37&otracker=search&fm=organic&iid=en_lug3UK5Kp4a6PPli1L9myBmoL8386RKNzN%2FcCrsNIg7pPHKw8ZGiyoXRJROy3TJKm%2Bw2l8T228adkmGa2Lnv1A%3D%3D&ppt=None&ppn=None&ssid=rh9d1qwmz40000001665210918609&qH=c06ea84a1e3dc3c6
37,ASUS ROG Strix G15 Ryzen 7 Octa Core AMD R7-4800H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVID...,"₹89,890",/asus-rog-strix-g15-ryzen-7-octa-core-amd-r7-4800h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-ti-144-hz-g513ie-hn040ws-gaming-laptop/p/itm13c7975bead0a?pid=COMGE73KYN76YZC7&lid=LSTCOMGE73KYN76YZC71JHKIS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_38&otracker=search&fm=organic&iid=en_lug3UK5Kp4a6PPli1L9myBmoL8386RKNzN%2FcCrsNIg4sRyDMoJTuddGtja9kAmLrYkoF3%2FzJ1EeE6owwHQZq3g%3D%3D&ppt=None&ppn=None&ssid=rh9d1qwmz40000001665210918609&qH=c06ea84a1e3dc3c6
38,ASUS Vivobook 15 Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515JA-EJ382WS X515JA Laptop,"₹30,840",/asus-vivobook-15-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-x515ja-ej382ws-x515ja-laptop/p/itm46cefd99c9a5e?pid=COMGHXFZX7SGP39V&lid=LSTCOMGHXFZX7SGP39VK4PLQK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_39&otracker=search&fm=organic&iid=511911f2-a55d-48ff-9a17-cd6c3bd9d28b.COMGHXFZX7SGP39V.SEARCH&ppt=None&ppn=None&ssid=rh9d1qwmz40000001665210918609&qH=c06ea84a1e3dc3c6
39,Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14ITL05 Thin and Light Laptop,"₹33,890",/lenovo-ideapad-3-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-14itl05-thin-light-laptop/p/itme5d4463121c64?pid=COMG9VKERHP4FACH&lid=LSTCOMG9VKERHP4FACHOL4YVH&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_40&otracker=search&fm=organic&iid=511911f2-a55d-48ff-9a17-cd6c3bd9d28b.COMG9VKERHP4FACH.SEARCH&ppt=None&ppn=None&ssid=rh9d1qwmz40000001665210918609&qH=c06ea84a1e3dc3c6
40,ASUS ROG Strix G15 (2022) Ryzen 7 Octa Core AMD R7-6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Grap...,"₹89,890",/asus-rog-strix-g15-2022-ryzen-7-octa-core-amd-r7-6800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-g513rc-hn062w-gaming-laptop/p/itm30101c365a927?pid=COMGCYCEGHGCPEDJ&lid=LSTCOMGCYCEGHGCPEDJDELYJC&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_41&otracker=search&fm=organic&iid=en_lug3UK5Kp4a6PPli1L9myBmoL8386RKNzN%2FcCrsNIg6LnN5ZLBLRLv2CwlSIFcsu833Yf%2BBpB4Os%2F3bfIVl%2FvQ%3D%3D&ppt=None&ppn=None&ssid=rh9d1qwmz40000001665210918609&qH=c06ea84a1e3dc3c6
41,ASUS TUF Gaming A17 with 90Whr Battery Ryzen 5 Hexa Core AMD R5-4600H - (8 GB/512 GB SSD/Windows 11 Ho...,"₹51,890",/asus-tuf-gaming-a17-90whr-battery-ryzen-5-hexa-core-amd-r5-4600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-144-hz-fa706ihrb-hx041w-laptop/p/itm210385fd14c7a?pid=COMGFYQZZFRKBNWV&lid=LSTCOMGFYQZZFRKBNWVYP70VR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_42&otracker=search&fm=organic&iid=en_lug3UK5Kp4a6PPli1L9myBmoL8386RKNzN%2FcCrsNIg4QQykPwDUO1v398ScyFUu9ih6gYuaMOzhZpH8bw5HVfA%3D%3D&ppt=None&ppn=None&ssid=rh9d1qwmz40000001665210918609&qH=c06ea84a1e3dc3c6
42,HP Pavilion Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15-EG2009TU Thin and Light Laptop,"₹62,390",/hp-pavilion-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-15-eg2009tu-thin-light-laptop/p/itmd80e24767d4c5?pid=COMGCRYGGMZFNSPZ&lid=LSTCOMGCRYGGMZFNSPZ22E7XE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_43&otracker=search&fm=organic&iid=511911f2-a55d-48ff-9a17-cd6c3bd9d28b.COMGCRYGGMZFNSPZ.SEARCH&ppt=None&ppn=None&ssid=rh9d1qwmz40000001665210918609&qH=c06ea84a1e3dc3c6
43,APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN63HN/A,"₹89,890",/apple-2020-macbook-air-m1-8-gb-256-gb-ssd-mac-os-big-sur-mgn63hn-a/p/itmde54f026889ce?pid=COMFXEKMGNHZYFH9&lid=LSTCOMFXEKMGNHZYFH9P56X45&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_44&otracker=search&fm=organic&iid=511911f2-a55d-48ff-9a17-cd6c3bd9d28b.COMFXEKMGNHZYFH9.SEARCH&ppt=None&ppn=None&ssid=rh9d1qwmz40000001665210918609&qH=c06ea84a1e3dc3c6
44,ASUS (2022) Celeron Dual Core - (4 GB/128 GB SSD/Windows 11 Home) BR1100CKA-GJ0722W Laptop,"₹18,890",/asus-2022-celeron-dual-core-4-gb-128-gb-ssd-windows-11-home-br1100cka-gj0722w-laptop/p/itm6c9997bdb0736?pid=COMGCV52YQN8Q2VY&lid=LSTCOMGCV52YQN8Q2VYFUEN82&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_45&otracker=search&fm=organic&iid=511911f2-a55d-48ff-9a17-cd6c3bd9d28b.COMGCV52YQN8Q2VY.SEARCH&ppt=None&ppn=None&ssid=rh9d1qwmz40000001665210918609&qH=c06ea84a1e3dc3c6
45,HP Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14s- dy2506TU Thin and Light Laptop,"₹35,899",/hp-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-14s-dy2506tu-thin-light-laptop/p/itm6e9f19b41d9c9?pid=COMG92FXHPYEN44H&lid=LSTCOMG92FXHPYEN44HKXQR8G&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_46&otracker=search&fm=organic&iid=511911f2-a55d-48ff-9a17-cd6c3bd9d28b.COMG92FXHPYEN44H.SEARCH&ppt=None&ppn=None&ssid=rh9d1qwmz40000001665210918609&qH=c06ea84a1e3dc3c6
46,ASUS TUF Gaming A15 with 90Whr Battery Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/512 GB SSD/Windows 11 ...,"₹99,890",/asus-tuf-gaming-a15-90whr-battery-ryzen-9-octa-core-amd-r9-5900hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3060-144-hz-fa506qm-hn124w-laptop/p/itmd56f46c8189d2?pid=COMGFWCYMZRHCHU9&lid=LSTCOMGFWCYMZRHCHU9YTJSTK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_47&otracker=search&fm=organic&iid=en_lug3UK5Kp4a6PPli1L9myBmoL8386RKNzN%2FcCrsNIg6JeSBjOj2UwC%2FrTu8JW1%2Bi0oxZUMxzr6CNfrNt21aI7g%3D%3D&ppt=None&ppn=None&ssid=rh9d1qwmz40000001665210918609&qH=c06ea84a1e3dc3c6
47,ASUS VivoBook 15 (2022) Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) X515EA-EJ502WS T...,"₹43,890",/asus-vivobook-15-2022-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-x515ea-ej502ws-thin-light-laptop/p/itm1d88bb23a2484?pid=COMG87FFG6S8ZRXP&lid=LSTCOMG87FFG6S8ZRXPPOZ9DA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_48&otracker=search&fm=organic&iid=en_lug3UK5Kp4a6PPli1L9myBmoL8386RKNzN%2FcCrsNIg4e2LEZAR8GoJ4tdfFZ4ZVmWWPQL%2B4ksrriLY39%2FFys5w%3D%3D&ppt=None&ppn=None&ssid=rh9d1qwmz40000001665210918609&qH=c06ea84a1e3dc3c6
48,ASUS VivoBook K15 OLED (2022) Ryzen 5 Hexa Core AMD R5-5500U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Ho...,"₹51,890",/asus-vivobook-k15-oled-2022-ryzen-5-hexa-core-amd-r5-5500u-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-km513ua-l502ws-thin-light-laptop/p/itmbe79f1096e453?pid=COMG87FFPDWUZAKE&lid=LSTCOMG87FFPDWUZAKEIKWIHF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_49&otracker=search&fm=organic&iid=f3acf162-31a8-4b04-b0c9-3cea28a8c7d0.COMG87FFPDWUZAKE.SEARCH&ppt=None&ppn=None&ssid=pci5z20k8g0000001665210919517&qH=c06ea84a1e3dc3c6
49,ASUS VivoBook 14 (2022) Ryzen 3 Dual Core AMD R3-3250U - (8 GB/256 GB SSD/Windows 11 Home) M515DA-BR32...,"₹28,890",/asus-vivobook-14-2022-ryzen-3-dual-core-amd-r3-3250u-8-gb-256-gb-ssd-windows-11-home-m515da-br322ws-thin-light-laptop/p/itm3e74b75d052c0?pid=COMGCG2GRZ7QVCDY&lid=LSTCOMGCG2GRZ7QVCDYDDOYQD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_50&otracker=search&fm=organic&iid=f3acf162-31a8-4b04-b0c9-3cea28a8c7d0.COMGCG2GRZ7QVCDY.SEARCH&ppt=None&ppn=None&ssid=pci5z20k8g0000001665210919517&qH=c06ea84a1e3dc3c6
50,ASUS Vivobook 15 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EJ522WS Thin and Light La...,"₹47,948",/asus-vivobook-15-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-x515ea-ej522ws-thin-light-laptop/p/itm85cfbc3a2e8a7?pid=COMGDRNRY8YB3KEG&lid=LSTCOMGDRNRY8YB3KEGKLPJN1&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_51&otracker=search&fm=organic&iid=en_ZmdlCMoPOMegJW0RCbeisSv1VuLZLtQwiRHk0NPoOPOFWzhPY9d3sBMV062oEcH7SmJU09tuszBYJjTtnaFzxg%3D%3D&ppt=None&ppn=None&ssid=pci5z20k8g0000001665210919517&qH=c06ea84a1e3dc3c6
51,ASUS TUF Gaming A15 with 90Whr Battery Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/6 G...,"₹89,878",/asus-tuf-gaming-a15-90whr-battery-ryzen-7-octa-core-5800h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3060-fa506qm-hn008w-laptop/p/itmcc4c1c0d500ac?pid=COMGGYY3RQKKKVKS&lid=LSTCOMGGYY3RQKKKVKSDEEJ3S&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_52&otracker=search&fm=organic&iid=en_ZmdlCMoPOMegJW0RCbeisSv1VuLZLtQwiRHk0NPoOPMQn8oBriSrMCRHFvt7e8Yy880lfiuwTg3F3gMgDtr77Q%3D%3D&ppt=None&ppn=None&ssid=pci5z20k8g0000001665210919517&qH=c06ea84a1e3dc3c6
52,HP Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq1560AU Thin and Light Laptop,"₹33,899",/hp-ryzen-3-dual-core-3250u-8-gb-512-gb-ssd-windows-11-home-15s-eq1560au-thin-light-laptop/p/itmd282d5968dfec?pid=COMGGFZHCHFBCHXX&lid=LSTCOMGGFZHCHFBCHXXX07GJZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_53&otracker=search&fm=organic&iid=f3acf162-31a8-4b04-b0c9-3cea28a8c7d0.COMGGFZHCHFBCHXX.SEARCH&ppt=None&ppn=None&ssid=pci5z20k8g0000001665210919517&qH=c06ea84a1e3dc3c6
53,ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX...,"₹55,890",/asus-tuf-gaming-f15-core-i5-10th-gen-8-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-gtx-1650-144-hz-fx506lh-hn310w-laptop/p/itm2aff3fc0e3cbb?pid=COMGD6KGRF4CZ2PB&lid=LSTCOMGD6KGRF4CZ2PBNRNYWO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_54&otracker=search&fm=organic&iid=f3acf162-31a8-4b04-b0c9-3cea28a8c7d0.COMGD6KGRF4CZ2PB.SEARCH&ppt=None&ppn=None&ssid=pci5z20k8g0000001665210919517&qH=c06ea84a1e3dc3c6
54,realme Book (Slim) Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) RMNB1001 Thin and Light Laptop,"₹34,890",/realme-book-slim-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-rmnb1001-thin-light-laptop/p/itm7109ffde0b2cc?pid=COMG5YDPYEB7ZAKK&lid=LSTCOMG5YDPYEB7ZAKKVEOVUY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_55&otracker=search&fm=organic&iid=f3acf162-31a8-4b04-b0c9-3cea28a8c7d0.COMG5YDPYEB7ZAKK.SEARCH&ppt=None&ppn=None&ssid=pci5z20k8g0000001665210919517&qH=c06ea84a1e3dc3c6
55,DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 5410 2 in 1 Laptop,"₹71,424",/dell-inspiron-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-5410-2-1-laptop/p/itma0ee13d6817e5?pid=COMGAD2B9KZKRNHP&lid=LSTCOMGAD2B9KZKRNHPTYQCCR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_56&otracker=search&fm=organic&iid=f3acf162-31a8-4b04-b0c9-3cea28a8c7d0.COMGAD2B9KZKRNHP.SEARCH&ppt=None&ppn=None&ssid=pci5z20k8g0000001665210919517&qH=c06ea84a1e3dc3c6
56,ASUS VivoBook K15 OLED (2022) Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) K513EA-L312WS Thin ...,"₹62,890",/asus-vivobook-k15-oled-2022-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-k513ea-l312ws-thin-light-laptop/p/itm43432ba02fc87?pid=COMG87FFHXJHKNE8&lid=LSTCOMG87FFHXJHKNE8CJQCDQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_57&otracker=search&fm=organic&iid=en_ZmdlCMoPOMegJW0RCbeisSv1VuLZLtQwiRHk0NPoOPNKjaXwplSHXn5N6fYGE372XxqIgF0BsYJhms2HdPHjSw%3D%3D&ppt=None&ppn=None&ssid=pci5z20k8g0000001665210919517&qH=c06ea84a1e3dc3c6
57,Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82H801L7IN | 82H802FJIN | 82H802...,"₹37,390",/lenovo-ideapad-3-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-82h801l7in-82h802fjin-82h802l3in-82h801lhin-thin-light-laptop/p/itm0e009f57a591b?pid=COMG9VHHG6Q3RRJX&lid=LSTCOMG9VHHG6Q3RRJXITXX3A&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_58&otracker=search&fm=organic&iid=en_ZmdlCMoPOMegJW0RCbeisSv1VuLZLtQwiRHk0NPoOPNd80l2l7FMIUD6XkPIxqijU12G7oC0BYyZPflC5hM8kw%3D%3D&ppt=None&ppn=None&ssid=pci5z20k8g0000001665210919517&qH=c06ea84a1e3dc3c6
58,HP Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 14s-fq1092au Thin and Light Laptop,"₹47,899",/hp-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-14s-fq1092au-thin-light-laptop/p/itm808dc28eb54e7?pid=COMGAX8EYBZZDXY6&lid=LSTCOMGAX8EYBZZDXY6KGWIPZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_59&otracker=search&fm=organic&iid=f3acf162-31a8-4b04-b0c9-3cea28a8c7d0.COMGAX8EYBZZDXY6.SEARCH&ppt=None&ppn=None&ssid=pci5z20k8g0000001665210919517&qH=c06ea84a1e3dc3c6
59,Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Lap...,"₹44,890",/lenovo-ideapad-3-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15alc6-thin-light-laptop/p/itm790def6ef6b6f?pid=COMG9VHHF6HVJPP9&lid=LSTCOMG9VHHF6HVJPP9U213LU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_60&otracker=search&fm=organic&iid=f3acf162-31a8-4b04-b0c9-3cea28a8c7d0.COMG9VHHF6HVJPP9.SEARCH&ppt=None&ppn=None&ssid=pci5z20k8g0000001665210919517&qH=c06ea84a1e3dc3c6
60,ASUS Core i5 11th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 11 Home) X712EA-AU511WS Laptop,"₹49,890",/asus-core-i5-11th-gen-16-gb-1-tb-hdd-256-gb-ssd-windows-11-home-x712ea-au511ws-laptop/p/itme4dcfd011e111?pid=COMGCXD7USY6D3QW&lid=LSTCOMGCXD7USY6D3QWIGJ51P&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_61&otracker=search&fm=organic&iid=f3acf162-31a8-4b04-b0c9-3cea28a8c7d0.COMGCXD7USY6D3QW.SEARCH&ppt=None&ppn=None&ssid=pci5z20k8g0000001665210919517&qH=c06ea84a1e3dc3c6
61,Lenovo Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) 15IGL05 Thin and Light Laptop,"₹27,390",/lenovo-celeron-dual-core-8-gb-256-gb-ssd-windows-11-home-15igl05-thin-light-laptop/p/itmb97a362fbc301?pid=COMGHNMAMVAGBW35&lid=LSTCOMGHNMAMVAGBW35T7SPO0&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_62&otracker=search&fm=organic&iid=f3acf162-31a8-4b04-b0c9-3cea28a8c7d0.COMGHNMAMVAGBW35.SEARCH&ppt=None&ppn=None&ssid=pci5z20k8g0000001665210919517&qH=c06ea84a1e3dc3c6
62,ASUS ROG Strix G15 Ryzen 7 Octa Core AMD R7-4800H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVID...,"₹89,890",/asus-rog-strix-g15-ryzen-7-octa-core-amd-r7-4800h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-ti-144-hz-g513ie-hn040ws-gaming-laptop/p/itm13c7975bead0a?pid=COMGE73KYN76YZC7&lid=LSTCOMGE73KYN76YZC71JHKIS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_63&otracker=search&fm=organic&iid=f3acf162-31a8-4b04-b0c9-3cea28a8c7d0.COMGE73KYN76YZC7.SEARCH&ppt=None&ppn=None&ssid=pci5z20k8g0000001665210919517&qH=c06ea84a1e3dc3c6
63,HP 15-ec1105AX Ryzen 5 Hexa Core AMD R5-4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,"₹49,899",/hp-15-ec1105ax-ryzen-5-hexa-core-amd-r5-4600h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-gaming-laptop/p/itmf3409b87e17f7?pid=COMG3X8QGJMNXG3R&lid=LSTCOMG3X8QGJMNXG3RIEPJJD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_64&otracker=search&fm=organic&iid=f3acf162-31a8-4b04-b0c9-3cea28a8c7d0.COMG3X8QGJMNXG3R.SEARCH&ppt=None&ppn=None&ssid=pci5z20k8g0000001665210919517&qH=c06ea84a1e3dc3c6
64,ASUS Vivobook 15 Touch Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EZ311WS Thin and Li...,"₹38,890",/asus-vivobook-15-touch-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-x515ea-ez311ws-thin-light-laptop/p/itm9280b4ca3969f?pid=COMGEFDUVGNNCZVU&lid=LSTCOMGEFDUVGNNCZVUM0H7GM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_65&otracker=search&fm=organic&iid=f3acf162-31a8-4b04-b0c9-3cea28a8c7d0.COMGEFDUVGNNCZVU.SEARCH&ppt=None&ppn=None&ssid=pci5z20k8g0000001665210919517&qH=c06ea84a1e3dc3c6
65,HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 250 G8 Laptop,"₹37,090",/hp-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-250-g8-laptop/p/itm100464ffeca40?pid=COMGGD5UBTCAHXZH&lid=LSTCOMGGD5UBTCAHXZHQQZ3SF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_66&otracker=search&fm=organic&iid=f3acf162-31a8-4b04-b0c9-3cea28a8c7d0.COMGGD5UBTCAHXZH.SEARCH&ppt=None&ppn=None&ssid=pci5z20k8g0000001665210919517&qH=c06ea84a1e3dc3c6
66,acer Aspire 3 Dual Core 3020e - (4 GB/256 GB SSD/Windows 11 Home) A314-22 Laptop,"₹21,890",/acer-aspire-3-dual-core-3020e-4-gb-256-gb-ssd-windows-11-home-a314-22-laptop/p/itm07e718a865608?pid=COMGBNUMF8CDJZFH&lid=LSTCOMGBNUMF8CDJZFHVNFSHE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_67&otracker=search&fm=organic&iid=f3acf162-31a8-4b04-b0c9-3cea28a8c7d0.COMGBNUMF8CDJZFH.SEARCH&ppt=None&ppn=None&ssid=pci5z20k8g0000001665210919517&qH=c06ea84a1e3dc3c6
67,ASUS Vivobook Ultra 14 (2022) Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) K413EA-EB522WS Thi...,"₹52,890",/asus-vivobook-ultra-14-2022-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-k413ea-eb522ws-thin-light-laptop/p/itm4048fee4ee711?pid=COMGCXD7N6KYYH2K&lid=LSTCOMGCXD7N6KYYH2K3GN9BC&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_68&otracker=search&fm=organic&iid=f3acf162-31a8-4b04-b0c9-3cea28a8c7d0.COMGCXD7N6KYYH2K.SEARCH&ppt=None&ppn=None&ssid=pci5z20k8g0000001665210919517&qH=c06ea84a1e3dc3c6
68,DELL Inspiron Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) INSPIRON 5410 2 in 1 Laptop,"₹48,890",/dell-inspiron-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-5410-2-1-laptop/p/itmd6965481fc0fc?pid=COMG9NYD9VSYJ8AR&lid=LSTCOMG9NYD9VSYJ8AR8MADZT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_69&otracker=search&fm=organic&iid=f3acf162-31a8-4b04-b0c9-3cea28a8c7d0.COMG9NYD9VSYJ8AR.SEARCH&ppt=None&ppn=None&ssid=pci5z20k8g0000001665210919517&qH=c06ea84a1e3dc3c6
